major_id,major_name,school_name,major_rank
32430,外国语言文学类,武汉商学院,1416
32438,外国语言文学类,武汉城市学院,257
32471,外国语言文学类,武汉城市职业学院,550
32396,外国语言文学类,武汉大学,1270
32458,外国语言文学类,武汉学院,321
32445,外国语言文学类,武汉工商学院,932
32400,外国语言文学类,武汉工程大学,986
32442,外国语言文学类,武汉工程大学邮电与信息工程学院,54
32459,外国语言文学类,武汉工程科技学院,1477
32478,外国语言文学类,武汉工程职业技术学院,1271
32476,外国语言文学类,武汉工贸职业学院,938
32440,外国语言文学类,武汉文理学院,528
32436,外国语言文学类,武汉晴川学院,661
32404,外国语言文学类,武汉理工大学,1573
32435,外国语言文学类,武汉生物工程学院,1554
32488,外国语言文学类,武汉电力职业技术学院,746
32398,外国语言文学类,武汉科技大学,37
32402,外国语言文学类,武汉纺织大学,1142
32443,外国语言文学类,武汉纺织大学外经贸学院,601
32464,外国语言文学类,武汉职业技术大学,545
32483,外国语言文学类,武汉航海职业技术学院,919
32473,外国语言文学类,武汉船舶职业技术学院,1468
32462,外国语言文学类,武汉设计工程学院,524
32485,外国语言文学类,武汉软件工程职业学院,650
32403,外国语言文学类,武汉轻工大学,1091
32484,外国语言文学类,武汉铁路职业技术学院,87
32428,外国语言文学类,武汉音乐学院,141
31774,外国语言文学类,民办万博科技职业学院,758
31792,外国语言文学类,民办合肥滨湖职业技术学院,791
31783,外国语言文学类,民办合肥经济技术职业学院,805
31813,外国语言文学类,民办合肥财经职业学院,1287
31819,外国语言文学类,民办安徽旅游职业学院,653
30753,外国语言文学类,民政职业大学,584
32309,外国语言文学类,永城职业学院,1722
32432,外国语言文学类,汉口学院,414
32413,外国语言文学类,汉江师范学院,201
32365,外国语言文学类,汝州职业技术学院,1537
31443,外国语言文学类,江南大学,326
31554,外国语言文学类,江南影视艺术职业学院,775
32424,外国语言文学类,江汉大学,1616
31566,外国语言文学类,江海职业技术学院,804
31563,外国语言文学类,江苏信息职业技术学院,1783
31558,外国语言文学类,江苏农林职业技术学院,668
31544,外国语言文学类,江苏农牧科技职业学院,1552
31533,外国语言文学类,江苏医药职业学院,847
31584,外国语言文学类,江苏卫生健康职业学院,1524
31600,外国语言文学类,江苏司法警官职业学院,449
31590,外国语言文学类,江苏商贸职业学院,9
31595,外国语言文学类,江苏城乡建设职业学院,1692
31579,外国语言文学类,江苏城市职业学院,1463
31445,外国语言文学类,江苏大学,949
31497,外国语言文学类,江苏大学京江学院,241
31597,外国语言文学类,江苏安全技术职业学院,1241
31518,外国语言文学类,江苏工程职业技术学院,671
31455,外国语言文学类,江苏师范大学,105
31499,外国语言文学类,江苏师范大学科文学院,930
31517,外国语言文学类,江苏建筑职业技术学院,1545
31593,外国语言文学类,江苏护理职业学院,1278
31598,外国语言文学类,江苏旅游职业学院,983
31530,外国语言文学类,江苏海事职业技术学院,796
31473,外国语言文学类,江苏海洋大学,53
31472,外国语言文学类,江苏理工学院,1212
31543,外国语言文学类,江苏电子信息职业学院,417
31437,外国语言文学类,江苏科技大学,276
31502,外国语言文学类,江苏科技大学苏州理工学院,910
31507,外国语言文学类,江苏第二师范学院,827
31524,外国语言文学类,江苏经贸职业技术学院,1264
31529,外国语言文学类,江苏联合职业技术学院,1059
31596,外国语言文学类,江苏航空职业技术学院,515
31541,外国语言文学类,江苏航运职业技术学院,1619
31459,外国语言文学类,江苏警官学院,317
31594,外国语言文学类,江苏财会职业学院,1586
31574,外国语言文学类,江苏财经职业技术学院,1029
31559,外国语言文学类,江苏食品药品职业技术学院,1660
31941,外国语言文学类,江西中医药大学,1447
31996,外国语言文学类,江西交通职业技术学院,1508
32024,外国语言文学类,江西传媒职业学院,871
31995,外国语言文学类,江西信息应用职业技术学院,929
31940,外国语言文学类,江西农业大学,145
31970,外国语言文学类,江西农业大学南昌商学院,1083
32016,外国语言文学类,江西农业工程职业学院,1235
32022,外国语言文学类,江西冶金职业技术学院,407
32011,外国语言文学类,江西制造职业技术学院,192
31986,外国语言文学类,江西医学高等专科学校,828
32018,外国语言文学类,江西卫生职业学院,197
31988,外国语言文学类,江西司法警官职业学院,479
32003,外国语言文学类,江西外语外贸职业学院,48
32036,外国语言文学类,江西婺源茶业职业学院,814
32000,外国语言文学类,江西工业工程职业技术学院,91
31985,外国语言文学类,江西工业职业技术学院,195
32004,外国语言文学类,江西工业贸易职业技术学院,759
32025,外国语言文学类,江西工商职业技术学院,1579
31957,外国语言文学类,江西工程学院,1533
32012,外国语言文学类,江西工程职业学院,1127
31943,外国语言文学类,江西师范大学,1035
31972,外国语言文学类,江西师范大学科学技术学院,1157
32032,外国语言文学类,江西师范高等专科学校,900
32006,外国语言文学类,江西应用工程职业学院,819
31998,外国语言文学类,江西应用技术职业学院,664
31959,外国语言文学类,江西应用科技学院,1131
32008,外国语言文学类,江西建设职业技术学院,608
32019,外国语言文学类,江西新能源科技职业学院,963
31990,外国语言文学类,江西旅游商贸职业学院,1475
31960,外国语言文学类,江西服装学院,1240
32001,外国语言文学类,江西机电职业技术学院,269
32020,外国语言文学类,江西枫林涉外经贸职业学院,905
32043,外国语言文学类,江西樟树中医药职业学院,736
31953,外国语言文学类,江西水利电力大学,747
32028,外国语言文学类,江西水利职业学院,1145
32021,外国语言文学类,江西泰豪动漫职业学院,475
32031,外国语言文学类,江西洪州职业学院,1655
31992,外国语言文学类,江西环境工程职业学院,546
31999,外国语言文学类,江西现代职业技术学院,1681
31938,外国语言文学类,江西理工大学,1171
32007,外国语言文学类,江西生物科技职业学院,1599
31991,外国语言文学类,江西电力职业技术学院,225
32045,外国语言文学类,江西电子信息职业技术学院,808
31949,外国语言文学类,江西科技学院,1595
31952,外国语言文学类,江西科技师范大学,1103
32002,外国语言文学类,江西科技职业学院,333
32023,外国语言文学类,江西管理职业学院,744
32010,外国语言文学类,江西经济管理职业学院,1116
31980,外国语言文学类,江西职业技术大学,149
32015,外国语言文学类,江西航空职业技术学院,210
31993,外国语言文学类,江西艺术职业学院,1401
31954,外国语言文学类,江西警察学院,1636
31948,外国语言文学类,江西财经大学,390
31975,外国语言文学类,江西财经大学现代经济管理学院,1293
31997,外国语言文学类,江西财经职业学院,669
31977,外国语言文学类,江西软件职业技术大学,1356
31989,外国语言文学类,江西陶瓷工艺美术职业技术学院,1453
32013,外国语言文学类,江西青年职业学院,1663
31979,外国语言文学类,江西飞行学院,773
31568,外国语言文学类,江阴职业技术学院,1082
31746,外国语言文学类,池州学院,969
31789,外国语言文学类,池州职业技术学院,1446
31131,外国语言文学类,沈阳体育学院,193
31116,外国语言文学类,沈阳农业大学,1289
31110,外国语言文学类,沈阳化工大学,689
31208,外国语言文学类,沈阳北软信息职业技术学院,308
31123,外国语言文学类,沈阳医学院,567
31155,外国语言文学类,沈阳城市学院,376
31149,外国语言文学类,沈阳城市建设学院,561
31135,外国语言文学类,沈阳大学,1006
31103,外国语言文学类,沈阳工业大学,1105
31144,外国语言文学类,沈阳工业大学工程学院,1724
31146,外国语言文学类,沈阳工学院,816
31139,外国语言文学类,沈阳工程学院,795
31125,外国语言文学类,沈阳师范大学,63
31114,外国语言文学类,沈阳建筑大学,721
31105,外国语言文学类,沈阳理工大学,1434
31159,外国语言文学类,沈阳科技学院,1044
31181,外国语言文学类,沈阳职业技术学院,1632
31177,外国语言文学类,沈阳航空职业技术学院,304
31104,外国语言文学类,沈阳航空航天大学,1652
31145,外国语言文学类,沈阳航空航天大学北方科技学院,948
31122,外国语言文学类,沈阳药科大学,1504
31132,外国语言文学类,沈阳音乐学院,433
31523,外国语言文学类,沙洲职业工学院,228
30890,外国语言文学类,沧州交通学院,31
30931,外国语言文学类,沧州医学高等专科学校,846
30855,外国语言文学类,沧州师范学院,1578
30940,外国语言文学类,沧州幼儿师范高等专科学校,1797
30904,外国语言文学类,沧州职业技术学院,513
30959,外国语言文学类,沧州航空职业学院,1564
30891,外国语言文学类,河北东方学院,1775
30892,外国语言文学类,河北中医药大学,1354
30916,外国语言文学类,河北交通职业技术学院,1530
30868,外国语言文学类,河北传媒学院,1365
30862,外国语言文学类,河北体育学院,570
30926,外国语言文学类,河北公安警察职业学院,1009
30842,外国语言文学类,河北农业大学,1598
30885,外国语言文学类,河北农业大学现代科技学院,1664
30938,外国语言文学类,河北劳动关系职业学院,11
30917,外国语言文学类,河北化工医药职业技术学院,1444
30844,外国语言文学类,河北北方学院,1555
30843,外国语言文学类,河北医科大学,615
30878,外国语言文学类,河北医科大学临床学院,345
30930,外国语言文学类,河北司法警官职业学院,1393
30836,外国语言文学类,河北地质大学,1593
30884,外国语言文学类,河北地质大学华信学院,1610
30872,外国语言文学类,河北外国语学院,1067
30834,外国语言文学类,河北大学,638
30873,外国语言文学类,河北大学工商学院,974
30932,外国语言文学类,河北女子职业技术学院,723
30919,外国语言文学类,河北对外经贸职业学院,183
30837,外国语言文学类,河北工业大学,1739
30875,外国语言文学类,河北工业职业技术大学,813
30835,外国语言文学类,河北工程大学,982
30880,外国语言文学类,河北工程大学科信学院,1798
30869,外国语言文学类,河北工程技术学院,411
30948,外国语言文学类,河北工艺美术职业学院,1030
30846,外国语言文学类,河北师范大学,877
30876,外国语言文学类,河北师范大学汇华学院,1336
30902,外国语言文学类,河北建材职业技术学院,289
30840,外国语言文学类,河北建筑工程学院,1047
30903,外国语言文学类,河北政法职业学院,251
30914,外国语言文学类,河北旅游职业学院,1238
30921,外国语言文学类,河北机电职业技术学院,1187
30937,外国语言文学类,河北正定师范高等专科学校,1774
30848,外国语言文学类,河北民族师范学院,399
30841,外国语言文学类,河北水利电力学院,523
30894,外国语言文学类,河北环境工程学院,1020
30881,外国语言文学类,河北石油职业技术大学,420
30901,外国语言文学类,河北石油职业技术学院,1413
30839,外国语言文学类,河北科技大学,1173
30871,外国语言文学类,河北科技学院,310
30879,外国语言文学类,河北科技工程职业技术大学,1788
30858,外国语言文学类,河北科技师范学院,484
30866,外国语言文学类,河北经贸大学,40
30877,外国语言文学类,河北经贸大学经济管理学院,1040
30870,外国语言文学类,河北美术学院,4
30905,外国语言文学类,河北能源职业技术学院,674
30913,外国语言文学类,河北艺术职业学院,1496
30957,外国语言文学类,河北资源环境职业技术学院,1501
30946,外国语言文学类,河北轨道运输职业技术学院,1689
30900,外国语言文学类,河北软件职业技术学院,76
30863,外国语言文学类,河北金融学院,1160
32228,外国语言文学类,河南中医药大学,128
32311,外国语言文学类,河南交通职业技术学院,263
32277,外国语言文学类,河南体育学院,1170
32315,外国语言文学类,河南信息统计职业学院,534
32225,外国语言文学类,河南农业大学,580
32312,外国语言文学类,河南农业职业学院,297
32344,外国语言文学类,河南医学高等专科学校,88
32229,外国语言文学类,河南医药大学,152
32295,外国语言文学类,河南司法警官职业学院,236
32358,外国语言文学类,河南地矿职业学院,1364
32252,外国语言文学类,河南城建学院,1635
32230,外国语言文学类,河南大学,702
32360,外国语言文学类,河南女子职业学院,1337
32361,外国语言文学类,河南对外经济贸易职业学院,80
32289,外国语言文学类,河南工业和信息化职业学院,1344
32222,外国语言文学类,河南工业大学,15
32297,外国语言文学类,河南工业职业技术学院,1460
32317,外国语言文学类,河南工业贸易职业学院,1347
32247,外国语言文学类,河南工学院,1259
32249,外国语言文学类,河南工程学院,1720
32231,外国语言文学类,河南师范大学,77
32330,外国语言文学类,河南应用技术职业学院,246
32319,外国语言文学类,河南建筑职业技术学院,1279
32262,外国语言文学类,河南开封科技传媒学院,592
32333,外国语言文学类,河南护理职业学院,1284
32339,外国语言文学类,河南推拿职业学院,279
32391,外国语言文学类,河南新乡工商职业学院,1411
32332,外国语言文学类,河南机电职业学院,350
32316,外国语言文学类,河南林业职业学院,1323
32299,外国语言文学类,河南检察职业学院,1207
32290,外国语言文学类,河南水利与环境职业学院,237
32354,外国语言文学类,河南测绘职业学院,1546
32227,外国语言文学类,河南牧业经济学院,1300
32357,外国语言文学类,河南物流职业学院,362
32220,外国语言文学类,河南理工大学,1611
32223,外国语言文学类,河南科技大学,762
32226,外国语言文学类,河南科技学院,1514
32272,外国语言文学类,河南科技职业大学,928
32310,外国语言文学类,河南经贸职业学院,886
32280,外国语言文学类,河南职业技术学院,1250
32331,外国语言文学类,河南艺术职业学院,301
32253,外国语言文学类,河南警察学院,710
32250,外国语言文学类,河南财政金融学院,493
32239,外国语言文学类,河南财经政法大学,613
32300,外国语言文学类,河南质量工程职业学院,1699
32353,外国语言文学类,河南轻工职业学院,1661
31058,外国语言文学类,河套学院,1676
31442,外国语言文学类,河海大学,506
31879,外国语言文学类,泉州信息工程学院,517
31897,外国语言文学类,泉州医学高等专科学校,1515
31900,外国语言文学类,泉州华光职业学院,79
31931,外国语言文学类,泉州工程职业技术学院,1670
31912,外国语言文学类,泉州工艺美术职业学院,103
31856,外国语言文学类,泉州师范学院,894
31929,外国语言文学类,泉州幼儿师范高等专科学校,84
31926,外国语言文学类,泉州海洋职业学院,609
31899,外国语言文学类,泉州纺织服装职业学院,878
31906,外国语言文学类,泉州经贸职业技术学院,133
31868,外国语言文学类,泉州职业技术大学,1236
31927,外国语言文学类,泉州轻工职业学院,1329
32075,外国语言文学类,泰山学院,665
32187,外国语言文学类,泰山护理职业学院,960
32107,外国语言文学类,泰山科技学院,1790
32171,外国语言文学类,泰山职业技术学院,757
31479,外国语言文学类,泰州学院,941
31527,外国语言文学类,泰州职业技术学院,384
32382,外国语言文学类,洛阳商业职业学院,815
32237,外国语言文学类,洛阳师范学院,181
32370,外国语言文学类,洛阳文化旅游职业学院,435
32244,外国语言文学类,洛阳理工学院,693
32347,外国语言文学类,洛阳科技职业学院,184
32340,外国语言文学类,洛阳职业技术学院,313
32056,外国语言文学类,济南大学,1093
32166,外国语言文学类,济南工程职业技术学院,604
32185,外国语言文学类,济南幼儿师范高等专科学校,1656
32186,外国语言文学类,济南护理职业学院,1404
32159,外国语言文学类,济南职业学院,870
32067,外国语言文学类,济宁医学院,781
32076,外国语言文学类,济宁学院,454
32213,外国语言文学类,济宁汽车工程职业学院,901
32134,外国语言文学类,济宁职业技术学院,1121
32294,外国语言文学类,济源职业技术学院,102
31638,外国语言文学类,浙大城市学院,439
31639,外国语言文学类,浙大宁波理工学院,978
31626,外国语言文学类,浙江万里学院,1191
31695,外国语言文学类,浙江东方职业技术学院,1358
31614,外国语言文学类,浙江中医药大学,588
31649,外国语言文学类,浙江中医药大学滨江学院,537
31673,外国语言文学类,浙江交通职业技术学院,1268
31634,外国语言文学类,浙江传媒学院,97
31706,外国语言文学类,浙江体育职业技术学院,235
31710,外国语言文学类,浙江农业商贸职业学院,690
31612,外国语言文学类,浙江农林大学,1488
31647,外国语言文学类,浙江农林大学暨阳学院,438
31676,外国语言文学类,浙江同济科技职业学院,626
31683,外国语言文学类,浙江商业职业技术学院,761
31705,外国语言文学类,浙江国际海运职业技术学院,1041
31661,外国语言文学类,浙江外国语学院,931
31607,外国语言文学类,浙江大学,565
31713,外国语言文学类,浙江宇翔职业技术学院,1162
31712,外国语言文学类,浙江安防职业技术学院,686
31609,外国语言文学类,浙江工业大学,560
31642,外国语言文学类,浙江工业大学之江学院,993
31689,外国语言文学类,浙江工业职业技术学院,208
31622,外国语言文学类,浙江工商大学,1437
31654,外国语言文学类,浙江工商大学杭州商学院,1596
31677,外国语言文学类,浙江工商职业技术学院,486
31679,外国语言文学类,浙江工贸职业技术学院,248
31615,外国语言文学类,浙江师范大学,1553
31643,外国语言文学类,浙江师范大学行知学院,421
31641,外国语言文学类,浙江广厦建设职业技术大学,505
31680,外国语言文学类,浙江建设职业技术学院,860
31685,外国语言文学类,浙江旅游职业学院,352
31666,外国语言文学类,浙江机电职业技术大学,315
31635,外国语言文学类,浙江树人学院,1001
31709,外国语言文学类,浙江横店影视职业学院,1509
31629,外国语言文学类,浙江水利水电学院,856
31708,外国语言文学类,浙江汽车职业技术学院,657
31611,外国语言文学类,浙江海洋大学,249
31711,外国语言文学类,浙江特殊教育职业学院,1702
31610,外国语言文学类,浙江理工大学,164
31646,外国语言文学类,浙江理工大学科技与艺术学院,1305
31675,外国语言文学类,浙江电力职业技术学院,367
31627,外国语言文学类,浙江科技大学,485
31697,外国语言文学类,浙江纺织服装职业技术学院,1211
31684,外国语言文学类,浙江经济职业技术学院,173
31682,外国语言文学类,浙江经贸职业技术学院,1201
31686,外国语言文学类,浙江育英职业技术学院,260
31715,外国语言文学类,浙江舟山群岛新区旅游与健康职业学院,1678
31681,外国语言文学类,浙江艺术职业学院,462
31664,外国语言文学类,浙江药科职业大学,182
31687,外国语言文学类,浙江警官职业学院,1031
31631,外国语言文学类,浙江警察学院,1771
31630,外国语言文学类,浙江财经大学,199
31657,外国语言文学类,浙江财经大学东方学院,1466
31636,外国语言文学类,浙江越秀外国语学院,224
31702,外国语言文学类,浙江邮电职业技术学院,284
31714,外国语言文学类,浙江金华科贸职业技术学院,234
31688,外国语言文学类,浙江金融职业学院,1582
31699,外国语言文学类,浙江长征职业技术学院,1700
31662,外国语言文学类,浙江音乐学院,168
32164,外国语言文学类,淄博师范高等专科学校,1200
32122,外国语言文学类,淄博职业技术大学,266
31732,外国语言文学类,淮北师范大学,734
31760,外国语言文学类,淮北理工学院,774
31768,外国语言文学类,淮北职业技术学院,401
31739,外国语言文学类,淮南师范学院,1538
31776,外国语言文学类,淮南职业技术学院,205
31769,外国语言文学类,淮南联合大学,1063
31465,外国语言文学类,淮阴工学院,1285
31456,外国语言文学类,淮阴师范学院,130
30688,外国语言文学类,清华大学,222
31126,外国语言文学类,渤海大学,867
30949,外国语言文学类,渤海理工职业学院,1008
30922,外国语言文学类,渤海石油职业学院,1732
31189,外国语言文学类,渤海船舶职业学院,1220
31613,外国语言文学类,温州医科大学,1199
31648,外国语言文学类,温州医科大学仁济学院,1353
31658,外国语言文学类,温州商学院,1386
31620,外国语言文学类,温州大学,273
31653,外国语言文学类,温州理工学院,1452
31707,外国语言文学类,温州科技职业学院,830
31672,外国语言文学类,温州职业技术学院,402
31668,外国语言文学类,温州肯恩大学,1672
31907,外国语言文学类,湄洲湾职业技术学院,1107
32486,外国语言文学类,湖北三峡职业技术学院,1712
32465,外国语言文学类,湖北三峡航空学院,98
32407,外国语言文学类,湖北中医药大学,1013
32482,外国语言文学类,湖北中医药高等专科学校,581
32481,外国语言文学类,湖北交通职业技术学院,1012
32423,外国语言文学类,湖北医药学院,883
32450,外国语言文学类,湖北医药学院药护学院,863
32448,外国语言文学类,湖北商贸学院,329
32490,外国语言文学类,湖北城市建设职业技术学院,1741
32409,外国语言文学类,湖北大学,1084
32437,外国语言文学类,湖北大学知行学院,1214
32405,外国语言文学类,湖北工业大学,1440
32441,外国语言文学类,湖北工业大学工程技术学院,292
32469,外国语言文学类,湖北工业职业技术学院,1704
32420,外国语言文学类,湖北工程学院,1502
32456,外国语言文学类,湖北工程学院新技术学院,1714
32410,外国语言文学类,湖北师范大学,1804
32454,外国语言文学类,湖北师范大学文理学院,1778
32451,外国语言文学类,湖北恩施学院,1690
32414,外国语言文学类,湖北文理学院,478
32455,外国语言文学类,湖北文理学院理工学院,1650
32412,外国语言文学类,湖北民族大学,630
32489,外国语言文学类,湖北水利水电职业技术学院,232
32419,外国语言文学类,湖北汽车工业学院,90
32449,外国语言文学类,湖北汽车工业学院科技学院,51
32421,外国语言文学类,湖北理工学院,1108
32422,外国语言文学类,湖北科技学院,1730
32463,外国语言文学类,湖北第二师范学院,673
32429,外国语言文学类,湖北经济学院,255
32452,外国语言文学类,湖北经济学院法商学院,436
32417,外国语言文学类,湖北美术学院,624
32472,外国语言文学类,湖北职业技术学院,1331
32426,外国语言文学类,湖北警官学院,767
32480,外国语言文学类,湖北轻工职业技术学院,397
31717,外国语言文学类,湖州健康职业学院,1002
31651,外国语言文学类,湖州学院,111
31617,外国语言文学类,湖州师范学院,596
31691,外国语言文学类,湖州职业技术学院,488
31827,外国语言文学类,滁州城市职业学院,1400
31735,外国语言文学类,滁州学院,896
31788,外国语言文学类,滁州职业技术学院,1767
31092,外国语言文学类,满洲里俄语职业学院,997
32065,外国语言文学类,滨州医学院,1576
32204,外国语言文学类,滨州科技职业学院,1126
32139,外国语言文学类,滨州职业学院,1266
32302,外国语言文学类,漯河医学高等专科学校,1570
32281,外国语言文学类,漯河职业技术学院,950
32276,外国语言文学类,漯河食品工程职业大学,1560
31925,外国语言文学类,漳州卫生职业学院,386
31919,外国语言文学类,漳州城市职业学院,73
31923,外国语言文学类,漳州理工职业学院,306
31922,外国语言文学类,漳州科技职业学院,32
31886,外国语言文学类,漳州职业技术学院,296
32087,外国语言文学类,潍坊学院,687
32161,外国语言文学类,潍坊工商职业学院,1318
32190,外国语言文学类,潍坊工程职业学院,841
32189,外国语言文学类,潍坊护理职业学院,768
32203,外国语言文学类,潍坊环境工程职业学院,196
32103,外国语言文学类,潍坊理工学院,1169
32093,外国语言文学类,潍坊科技学院,926
32135,外国语言文学类,潍坊职业学院,1104
32206,外国语言文学类,潍坊食品科技职业学院,602
31019,外国语言文学类,潞安职业技术学院,1076
32350,外国语言文学类,濮阳医学高等专科学校,1351
32362,外国语言文学类,濮阳石油化工职业技术学院,1163
32377,外国语言文学类,濮阳科技职业学院,385
32286,外国语言文学类,濮阳职业技术学院,1789
31549,外国语言文学类,炎黄职业技术学院,1115
32092,外国语言文学类,烟台南山学院,170
32210,外国语言文学类,烟台卫生健康职业学院,1608
32207,外国语言文学类,烟台城市科技职业学院,1751
32086,外国语言文学类,烟台大学,1402
32160,外国语言文学类,烟台工程职业技术学院,884
32199,外国语言文学类,烟台幼儿师范高等专科学校,331
32200,外国语言文学类,烟台文化旅游职业学院,307
32176,外国语言文学类,烟台汽车工程职业学院,148
32100,外国语言文学类,烟台理工学院,169
32114,外国语言文学类,烟台科技学院,108
32136,外国语言文学类,烟台职业学院,1673
32195,外国语言文学类,烟台黄金职业学院,914
32285,外国语言文学类,焦作大学,647
32324,外国语言文学类,焦作工贸职业学院,578
32298,外国语言文学类,焦作师范高等专科学校,1361
32380,外国语言文学类,焦作新材料职业学院,1086
30888,外国语言文学类,燕京理工学院,303
30857,外国语言文学类,燕山大学,760
30882,外国语言文学类,燕山大学里仁学院,593
31295,外国语言文学类,牡丹江医科大学,988
31325,外国语言文学类,牡丹江大学,1458
31298,外国语言文学类,牡丹江师范学院,131
31266,外国语言文学类,白城医学高等专科学校,1089
31230,外国语言文学类,白城师范学院,636
31269,外国语言文学类,白城职业技术学院,500
31836,外国语言文学类,皖北卫生职业学院,1456
31727,外国语言文学类,皖南医学院,873
31762,外国语言文学类,皖江工学院,1566
31829,外国语言文学类,皖西卫生职业学院,1800
31734,外国语言文学类,皖西学院,1061
31601,外国语言文学类,盐城农业科技职业学院,468
31573,外国语言文学类,盐城工业职业技术学院,489
31448,外国语言文学类,盐城工学院,346
31457,外国语言文学类,盐城师范学院,144
31514,外国语言文学类,盐城幼儿师范高等专科学校,1066
31176,外国语言文学类,盘锦职业技术学院,72
30936,外国语言文学类,石家庄人民医学高等专科学校,294
30918,外国语言文学类,石家庄信息工程职业学院,1306
30964,外国语言文学类,石家庄农林职业学院,375
30933,外国语言文学类,石家庄医学高等专科学校,1449
30910,外国语言文学类,石家庄城市经济职业学院,864
30852,外国语言文学类,石家庄学院,845
30927,外国语言文学类,石家庄工商职业学院,794
30909,外国语言文学类,石家庄工程职业学院,1651
30944,外国语言文学类,石家庄幼儿师范高等专科学校,1646
30928,外国语言文学类,石家庄理工职业学院,763
30929,外国语言文学类,石家庄科技信息职业学院,89
30939,外国语言文学类,石家庄科技职业学院,163
30934,外国语言文学类,石家庄经济职业学院,1740
30898,外国语言文学类,石家庄职业技术学院,556
30915,外国语言文学类,石家庄财经职业学院,252
30925,外国语言文学类,石家庄邮电职业技术学院,1558
30963,外国语言文学类,石家庄金融职业学院,990
30906,外国语言文学类,石家庄铁路职业技术学院,1312
30856,外国语言文学类,石家庄铁道大学,716
30883,外国语言文学类,石家庄铁道大学四方学院,13
31526,外国语言文学类,硅湖职业技术学院,441
31932,外国语言文学类,福州墨尔本理工职业学院,1407
31877,外国语言文学类,福州外语外贸学院,92
31846,外国语言文学类,福州大学,704
31874,外国语言文学类,福州大学至诚学院,1621
31870,外国语言文学类,福州工商学院,74
31880,外国语言文学类,福州理工学院,361
31905,外国语言文学类,福州科技职业技术学院,71
31889,外国语言文学类,福州职业技术学院,568
31898,外国语言文学类,福州英华职业学院,472
31915,外国语言文学类,福州软件职业技术学院,1111
31902,外国语言文学类,福州黎明职业技术学院,1412
31851,外国语言文学类,福建中医药大学,156
31918,外国语言文学类,福建体育职业技术学院,1102
31891,外国语言文学类,福建信息职业技术学院,875
31895,外国语言文学类,福建农业职业技术学院,849
31848,外国语言文学类,福建农林大学,256
31881,外国语言文学类,福建农林大学金山学院,589
31850,外国语言文学类,福建医科大学,1617
31888,外国语言文学类,福建华南女子职业学院,1726
31896,外国语言文学类,福建卫生职业技术学院,1418
31861,外国语言文学类,福建商学院,1088
31852,外国语言文学类,福建师范大学,461
31876,外国语言文学类,福建师范大学协和学院,1613
31910,外国语言文学类,福建幼儿师范高等专科学校,328
31882,外国语言文学类,福建技术师范学院,1174
31890,外国语言文学类,福建林业职业技术学院,299
31892,外国语言文学类,福建水利电力职业技术学院,684
31878,外国语言文学类,福建江夏学院,1638
31847,外国语言文学类,福建理工大学,342
31908,外国语言文学类,福建生物工程职业技术学院,895
31893,外国语言文学类,福建电力职业技术学院,906
31883,外国语言文学类,福建福耀科技大学,1499
31885,外国语言文学类,福建船政交通职业学院,1607
31909,外国语言文学类,福建艺术职业学院,471
31862,外国语言文学类,福建警察学院,358
31079,外国语言文学类,科尔沁艺术职业学院,1139
30961,外国语言文学类,秦皇岛工业职业技术学院,1049
30908,外国语言文学类,秦皇岛职业技术学院,283
31618,外国语言文学类,绍兴文理学院,202
31652,外国语言文学类,绍兴理工学院,812
31692,外国语言文学类,绍兴职业技术学院,139
31301,外国语言文学类,绥化学院,498
32070,外国语言文学类,聊城大学,28
32101,外国语言文学类,聊城大学东昌学院,1743
32212,外国语言文学类,聊城科技职业学院,810
32138,外国语言文学类,聊城职业技术学院,1303
31840,外国语言文学类,芜湖医药健康职业学院,1129
31757,外国语言文学类,芜湖学院,355
31766,外国语言文学类,芜湖职业技术大学,903
31841,外国语言文学类,芜湖航空职业学院,913
31585,外国语言文学类,苏州信息职业技术学院,1727
31572,外国语言文学类,苏州健雄职业技术学院,961
31546,外国语言文学类,苏州农业职业技术学院,188
31539,外国语言文学类,苏州卫生职业技术学院,268
31494,外国语言文学类,苏州城市学院,1248
31433,外国语言文学类,苏州大学,239
31495,外国语言文学类,苏州大学应用技术学院,1057
31587,外国语言文学类,苏州工业园区服务外包职业学院,944
31547,外国语言文学类,苏州工业园区职业技术学院,442
31537,外国语言文学类,苏州工业职业技术学院,1421
31463,外国语言文学类,苏州工学院,1227
31519,外国语言文学类,苏州工艺美术职业技术学院,112
31515,外国语言文学类,苏州幼儿师范高等专科学校,1135
31538,外国语言文学类,苏州托普信息职业技术学院,1696
31605,外国语言文学类,苏州旅游职业学院,880
31576,外国语言文学类,苏州百年职业学院,660
31462,外国语言文学类,苏州科技大学,927
31496,外国语言文学类,苏州科技大学天平学院,1362
31536,外国语言文学类,苏州经贸职业技术学院,943
31512,外国语言文学类,苏州职业技术大学,395
31582,外国语言文学类,苏州高博职业学院,654
32446,外国语言文学类,荆州学院,1528
32468,外国语言文学类,荆州理工职业学院,831
32477,外国语言文学类,荆州职业技术学院,1685
32427,外国语言文学类,荆楚理工学院,519
31863,外国语言文学类,莆田学院,859
32133,外国语言文学类,莱芜职业技术学院,678
32124,外国语言文学类,菏泽医学专科学校,836
32077,外国语言文学类,菏泽学院,153
32178,外国语言文学类,菏泽家政职业学院,1343
32217,外国语言文学类,菏泽生物医药职业学院,147
32191,外国语言文学类,菏泽职业学院,180
